职位名,公司名,工作地点,薪资,发布时间
移动应用讲师：Android，iOS,北京火龙果软件工程技术中心,异地招聘,30-40万/年,03-28
Web前端开发工程师,中软国际科技服务有限公司,深圳-罗湖区,1-1.6万/月,03-28
web前端,深圳鑫科国际商业保理有限公司,深圳-南山区,7-9千/月,03-28
Development Team Manager,佛山市安达和亨投资咨询有限公司,异地招聘,50-60万/年,03-28
UI设计师,深圳市爱康伟达智能医疗科技有限公司,深圳-南山区,0.8-1万/月,03-28
PHP全栈开发工程师,深圳市易拓迈克科技有限公司,深圳-南山区,1-2万/月,03-27
Java后台开发工程师,深圳融科科技有限公司,异地招聘,1-1.5万/月,03-27
互联网媒体执行,深圳奥萨医药有限公司,深圳-南山区,0.6-1万/月,03-26
前端开发工程师,广东凯迅信息科技有限公司深圳分公司,深圳-南山区,0.6-1万/月,03-26
Java高级开发工程师,深圳市微讯通软件有限公司,深圳-福田区,6-8千/月,03-26
服务器工程师,星迹科幻谷投资发展股份有限公司,异地招聘,1.5-2万/月,03-25
Web前端工程师,广东金廷科技有限公司,深圳-宝安区,1-1.5万/月,03-25
浙商银行深圳分行运营科技部移动应用与开发岗,浙商银行股份有限公司深圳分行,深圳-福田区,1.5-2万/月,03-24
视觉设计师,深圳市白日梦网络科技有限公司,深圳-南山区,1-1.5万/月,03-24
Java开发工程师,福建八萃网络科技有限公司,深圳-福田区,0.8-1万/月,03-24
前端开发工程师,深圳市尚美内衣科技有限公司,深圳-南山区,1-2万/月,03-24
H5前端开发工程师,深圳市前海博纳斯科技有限公司,深圳-南山区,1-1.5万/月,03-24
PHP开发工程师,深圳市链宝互联网科技有限公司,深圳-罗湖区,6-8千/月,03-23
高级前端工程师,深圳市美加汇供应链商贸有限公司,深圳-罗湖区,0.8-1.5万/月,03-23
PHP开发工程师,深圳市勾搭科技有限公司,深圳-南山区,20-30万/年,03-23
网站前端工程师/网页制作/html,深圳素马设计品牌科技有限公司,深圳-南山区,4-7千/月,03-23
网页制作前端代码开发,深圳市联派科技有限公司,深圳-龙华新区,0.4-1万/月,03-23
Web前端开发工程师,深圳市互联在线云计算股份有限公司,深圳-龙华新区,1-1.8万/月,03-23
PHP工程师,深圳市雪狼网络有限公司,深圳,0.6-1.2万/月,03-23
web前端开发工程师,深圳市美伦美投资有限公司,深圳,5-8千/月,03-22
Web前端开发（vuejs）,深圳市同和信息技术有限公司,深圳,1-1.5万/月,03-22
Java开发工程师,中安创科（深圳）技术有限公司,深圳-龙华新区,1-1.5万/月,03-22
web工程师,深圳市出众网络有限公司,深圳-南山区,1-1.5万/月,03-22
Web前端开发,深圳市意盛文化传播有限公司,深圳-罗湖区,6-8千/月,03-22
java初级软件工程师,商智神州（北京）软件有限公司,深圳-南山区,0.6-1万/月,03-21
web前端开发工程师,深圳市追远科技有限公司,深圳-南山区,1.8-4万/月,03-21
H5开发工程师,上古上医网络科技（深圳）有限公司,深圳,1-1.5万/月,03-21
NET高级开发工程师,深圳市堪雍商业软件开发有限公司,深圳-福田区,1.2-1.5万/月,03-20
软件工程师（客户端开发）,深圳市豪恩科技集团股份有限公司,深圳,0.8-1万/月,03-20
JAVA后台开发工程师,深圳科达智慧科技有限公司,深圳-南山区,1-3万/月,03-20
C#开发工程师（B/S方向）,成都维纳软件股份有限公司,异地招聘,0.6-1.2万/月,03-20
WEB前端开发工程师,成都天奥电子股份有限公司,异地招聘,1-1.5万/月,03-20
前端工程师,深圳岚锋创视网络科技有限公司,深圳-宝安区,1.5-2.5万/月,03-19
前端开发工程师,深圳市正浩金融服务有限公司,深圳-南山区,0.8-1.5万/月,03-19
软件工程师,广东汇生活科技有限公司,异地招聘,0.8-1.2万/月,03-19
Web前端开发工程师,深圳市芭田生态工程股份有限公司,深圳-南山区,1-1.2万/月,03-19
JavaEE讲师,北京千锋互联科技有限公司,深圳-南山区,1.5-2万/月,03-19
总行科技开发中心前端开发岗（中、高级）,平安银行股份有限公司,深圳,17-35万/年,03-19
Web前端开发工程师,深圳市好美水科技开发有限公司,深圳,5-7千/月,03-19
H5前端开发工程师,臻宝通（深圳）互联网科技有限公司,深圳-龙岗区,6-8千/月,03-19
移动开发工程师（React Native、HTML5）,上海酷萌网络科技有限公司,异地招聘,2-3千/月,05-15
前端开发人员,深圳市勤瀚堂电子商务有限公司,深圳-龙岗区,3-8千/月,05-19
Java前端开发工程师,深圳市澳颂泰科技有限公司,深圳,1.5-2千/月,05-19
web开发工程师,深圳市可可网络科技有限公司,深圳-福田区,4-6千/月,05-19
H5开发工程师,佳兆业文化体育发展有限公司,深圳,1.5-2.5万/年,05-18
前端开发工程师,创金合信基金管理有限公司,深圳-福田区,10万以上/月,05-18
Web前端开发工程师,广州商脉网络科技有限公司（深圳分公司）,深圳-福田区,1.5千以下/月,05-18
前端开发实习生,深圳掌邦科技有限公司,深圳-龙华新区,2-3千/月,05-18
后台开发工程师,深圳英龙华通科技发展有限公司,深圳-南山区,5-8千/月,05-18
Web前端开发工程师,深圳科蓝金信科技发展有限公司,异地招聘,2万以下/年,05-18
网页前端开发设计,深圳市南华中天科技有限公司,深圳-福田区,4-8千/月,05-17
前端开发工程师,北京方圆众创网络科技有限公司,深圳-南山区,2-3千/月,05-16
web前端高级开发工程师,深圳市前海三四五教育科技有限公司,深圳-福田区,1.5-2千/月,05-11
C#开发工程师实习生,深圳市声光行科技发展有限公司,深圳-南山区,2-3千/月,05-10
Web前端开发工程师,前海双龙（深圳）文化科技有限公司,深圳-南山区,1.5千以下/月,05-08
Javascript开发工程师,深圳市酷智科技有限公司,深圳,0.5-1万/月,05-07
前端开发工程师,深圳双创众合产业有限公司,深圳-南山区,1.5-2千/月,05-04
.NET软件开发人员,近铁国际物流（深圳）有限公司,深圳-坪山区,1.2-1.5万/年,04-27
Java高级开发工程师,上海柯杰科技有限公司,深圳-宝安区,1.5-2千/月,04-17
前端工程师 实习,深圳市众银云测信息技术有限公司,深圳,4-6千/月,04-04
.NET开发工程师,深圳惠能智联科技有限公司,深圳-龙华新区,1.5千以下/月,04-03
前端开发工程师,湖北猷米特物联网科技有限公司,深圳-宝安区,1.5千以下/月,03-24
JAVA/Mobile/Microservice/Frontend/Big data/.netTA,埃森哲（中国）有限公司,深圳,,05-19
.net工程师,深圳英迈思文化科技有限公司,深圳-宝安区,1-2万/月,05-19
WEB前端开发工程师,平安证券股份有限公司,深圳-福田区,1.5-3万/月,05-19
前端JS开发工程师,深圳前海金融资产交易所有限公司,深圳,1.2-2.5万/月,05-19
UI设计师（外派深圳晶报传媒有限公司）,深圳市鹏劳人力资源管理有限公司,深圳-罗湖区,6-8千/月,05-18
java开发工程师（中国电信IM客服中心）,深圳市人力资本（集团）有限公司,深圳-龙华新区,0.8-1万/月,05-18
前端IT工程师,国信证券股份有限公司深圳泰然九路证券营业部,深圳-南山区,2-2.5万/月,05-09
移动应用系统运维岗（中级）,太平金融科技服务（上海）有限公司,深圳-福田区,1-2万/月,05-04
Web前端开发工程师,深圳市中和对外商务服务有限公司,深圳-南山区,1-1.6万/月,04-08
HTML5开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-19
HTML5开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-19
PHP工程师/PHP架构师/html5开发工程师,郴州七啸网络科技有限公司,异地招聘,0.6-2万/月,05-19
HTML5/Web前端工程师,深圳市海威达科技有限公司,深圳-龙岗区,4.5-9.5千/月,05-19
HTML5开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-19
HTML5开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-18
HTML5,深圳市藤讯科技有限公司,深圳-南山区,1.3-2.6万/月,05-18
PHP/HTML5 微信开发工程师,深圳市仙迪化妆品有限公司,深圳-宝安区,0.6-1.2万/月,05-18
HTML5开发工程师,深圳市金证科技股份有限公司,深圳-福田区,1-2万/月,05-18
HTML5开发工程师（接受优秀应届生）,深圳市嗨皮窝网络科技有限公司,深圳-南山区,0.5-1万/月,05-18
游戏HTML5开发实习生,深圳市游龙互动科技开发有限责任公司,深圳-南山区,4-7千/月,05-18
HTML5高级培训讲师,深圳市大富网络技术有限公司,深圳-南山区,1.8-3万/月,05-18
HTML5主程,深圳市大富网络技术有限公司,深圳-南山区,1.5-2.5万/月,05-18
HTML5开发工程师,深圳市大富网络技术有限公司,深圳-南山区,1-1.5万/月,05-18
HTML5二阶段讲师,北京千锋互联科技有限公司深圳分公司,深圳-宝安区,1.3-2万/月,05-18
HTML5一阶段讲师,北京千锋互联科技有限公司深圳分公司,深圳-宝安区,0.7-1.3万/月,05-18
HTML5前端讲师,北京千锋互联科技有限公司深圳分公司,深圳-宝安区,1.5-3万/月,05-18
HTML5开发工程师,深圳市紫川软件有限公司,深圳,1-1.5万/月,05-18
HTML5开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-16
HTML5开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-16
HTML5 开发工程师,深圳市藤讯科技有限公司,深圳-南山区,3-4万/月,05-02
高级HTML5开发工程师,领居科技（深圳）有限公司,深圳-南山区,1.5-3万/月,04-23
HTML5开发工程师,深圳市博悦科创科技有限公司,深圳-罗湖区,1-1.5万/月,04-13
HTML5开发工程师,深圳市双州乐游科技有限公司,深圳-南山区,1-2万/月,04-12
HTML5开发工程师,摩根数字产业孵化集团（深圳）有限公司,深圳-龙华新区,0.6-1.5万/月,04-08
HTML5开发工程师,摩根数字产业孵化集团（深圳）有限公司,深圳-龙华新区,1-1.5万/月,04-08
web前端讲师(周末双休）,深圳市泽林软件技术有限公司,深圳-南山区,2.5-3万/月,05-19
Java讲师,深圳市泽林软件技术有限公司,深圳-南山区,2-2.5万/月,05-19
高级原画师（欧美卡通风格）——H5轻游戏,深圳市尚游网络科技有限公司,深圳-南山区,1.8-2.5万/月,05-19
初中级H5游戏开发工程师,深圳市尚游网络科技有限公司,深圳-南山区,0.8-1.6万/月,05-19
高级H5游戏开发工程师,深圳市尚游网络科技有限公司,深圳-南山区,1.6-2.2万/月,05-19
JAVA开发工程师,深圳市东方智通科技有限公司,深圳-南山区,6-8千/月,05-19
ios高级工程师,深圳华盛商业发展有限公司,深圳,1-1.5万/月,05-19
前端开发工程师,深圳华盛商业发展有限公司,深圳,10-15万/年,05-19
22090-前端开发工程师（深圳）,深圳市腾讯计算机系统有限公司,深圳,,05-19
前端开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-19
ui设计师,深圳市中乐游计算机系统有限公司,深圳-福田区,0.6-1.2万/月,05-19
高薪+资深网页设计师,深圳市华企互联科技有限公司,深圳-龙华新区,0.8-1万/月,05-19
JS前端开发工程师（高薪招聘）,深圳圣马歌科技有限公司,深圳,1-1.5万/月,05-19
Web前端开发工程师,深圳市正集源网络科技有限公司,深圳-宝安区,1.8-2.4万/月,05-19
rhtj-UI工程师,深圳市金证科技股份有限公司,深圳-南山区,0.7-1万/月,05-19
（急招）Java高级工程师,广州瑞云网络科技有限公司,深圳-南山区,0.9-1.8万/月,05-19
高级软件开发工程师-.net,深圳田田云网络科技有限公司,深圳-南山区,2-2.5万/月,05-19
前端工程师,深圳银链科技有限公司,深圳-南山区,1.2-2.3万/月,05-19
高薪+资深网页设计师,深圳市华企互联科技有限公司,深圳-龙华新区,0.8-1万/月,05-19
资深网页设计师,深圳市华企互联科技有限公司,深圳-龙华新区,0.8-1万/月,05-19
资深网页设计师,深圳市华企互联科技有限公司,深圳-龙华新区,0.8-1万/月,05-19
高级.net工程师,深圳市鹏讯网络科技有限公司,深圳-南山区,0.8-1.5万/月,05-19
H5开发工程师,深圳海拓时代科技有限公司,深圳-宝安区,0.8-1万/月,05-19
前端开发工程师,深圳市德科信息技术有限公司,深圳-福田区,0.9-1.8万/月,05-19
Web前端开发工程师,健康160（原就医160）,深圳-南山区,0.6-1.2万/月,05-19
H5游戏开发,北斗一线（深圳）科技有限公司,深圳-南山区,1-1.8万/月,05-19
高薪+资深设计师,深圳市华企互联科技有限公司,深圳-龙华新区,0.8-1万/月,05-19
web前端开发,深圳市海外国际旅行社有限公司,深圳-罗湖区,0.8-1.2万/月,05-19
web前端工程师,上海舟恩信息技术有限公司,深圳-福田区,0.9-1.3万/月,05-19
服务器架构师（技术总监）,深圳市永达兴科技有限公司,深圳-宝安区,2-4万/月,05-19
前端开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-19
Web前端开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-19
Web前端开发工程师,深圳市德科信息技术有限公司,深圳-福田区,1-1.5万/月,05-19
.Net 软件开发工程师,深圳市云迅通科技股份有限公司,深圳,1-1.5万/月,05-19
Web前端开发工程师,深圳市合大软件技术有限公司,深圳-南山区,1.5-2万/月,05-19
Web前端开发工程师,深圳国泰安教育技术股份有限公司,深圳-南山区,1.5-2.5万/月,05-19
Web前端开发工程师,比迪奥贸易（深圳）有限公司,深圳,0.7-1.2万/月,05-19
高级UI设计师,玺得（深圳）科技有限公司,深圳-南山区,1.5-2.5万/月,05-19
Web前端开发工程师,深圳市合大软件技术有限公司,深圳-南山区,1.5-2万/月,05-19
前端开发工程师,深圳市合大软件技术有限公司,深圳-南山区,1.5-2万/月,05-19
PHP开发工程师（包住）,深圳市国洋运通国际物流有限公司,深圳,0.8-2万/月,05-19
前端工程师,北京中人网信息咨询股份有限公司深圳分公司,深圳-南山区,1.7-2.6万/月,05-19
Web前端开发工程师,深圳市华创科新科技有限公司,深圳-南山区,2.5-3万/月,05-19
Java开发工程师（保险开发-乙方）,信必优(深圳)信息技术有限公司,深圳-南山区,1-1.4万/月,05-19
Java开发工程师(投行系统-乙方),信必优(深圳)信息技术有限公司,深圳-罗湖区,1-1.7万/月,05-19
高级前端工程师,深圳筑龙信息技术有限责任公司,深圳-福田区,1.5-2万/月,05-19
Web前端开发工程师,广州嘉为科技有限公司,深圳,6-8千/月,05-19
SEO专员,深圳市浩通天成国际物流有限公司,深圳-坪山区,0.5-1.5万/月,05-19
SEO专员,深圳市浩通天成国际物流有限公司,深圳-坪山区,0.5-1.5万/月,05-19
前端开发工程师,深圳市知网智能技术有限公司,深圳-南山区,0.8-1.2万/月,05-19
Web前端开发工程师,深圳市华云中盛科技有限公司,深圳-南山区,1.4-1.8万/月,05-19
Web前端开发工程师,深圳京柏医疗科技股份有限公司,深圳-宝安区,1-2万/月,05-19
软件工程师,和仁精密设备（深圳）有限公司,深圳-龙岗区,0.4-1万/月,05-19
web前端开发工程师,上海珂兰商贸有限公司深圳分公司,深圳-龙岗区,1-1.5万/月,05-19
